R,G,B,M=maxRGB,m=minRGB,C=M-m,R-(G+B)/2,G-B,G-(R+B)/2,B-R,B-(G+R)/2,R-G,(G-B)/C,(B-R)/C,(R-G)/C,(R+G+B)/3,C/V,W,H,W/H,W*H,fruit
213.64556962025316,197.19620253164558,179.96835443037975,216.3860759493671,177.4620253164557,38.924050632911396,25.063291139240505,17.227848101265824,0.38924050632911394,-33.677215189873415,-25.45253164556962,16.449367088607595,0.4426016260162602,-0.8652032520325202,0.4226016260162601,196.9367088607595,0.1976475125337447,119.46329726660322,110.56318016737232,1.0804980200981715,13208.24205907581,1.0
186.2861328125,179.2041015625,166.255859375,186.2861328125,166.255859375,20.0302734375,13.55615234375,12.9482421875,2.93310546875,-20.0302734375,-16.4892578125,7.08203125,0.6464336209838624,-1.0,0.3535663790161377,177.24869791666666,0.11300660412702844,295.4589650019102,295.4589650019102,1.0,87296.0,1.0
190.34408602150538,195.45340501792114,160.80107526881721,197.14874551971326,160.5179211469534,36.630824372759854,12.216845878136201,34.65232974910394,19.880824372759857,-29.543010752688172,-32.09767025089606,-5.10931899641577,0.9459882583170255,-0.8065068493150686,-0.13948140900195696,182.19952210274792,0.2010478619812329,200.4496329186953,177.29641321657581,1.1305904574270025,35539.00094706394,1.0
177.51101321585904,204.58149779735683,121.0352422907489,211.73568281938327,121.0352422907489,90.70044052863436,14.702643171806168,83.54625550660793,55.308370044052865,-56.47577092511013,-70.01101321585904,-27.070484581497798,0.9211229297197533,-0.622662586818204,-0.2984603429015494,167.7092511013216,0.5408195429472025,115.86742019312582,84.81065183490728,1.3661894784003519,9826.791433008098,1.0
166.192,162.849,142.904,167.179,142.904,24.275,13.3155,19.945,8.301,-23.288,-21.6165,3.343,0.8216271884654995,-0.9593408856848611,0.1377136972193615,157.315,0.1543082350697645,294.79138887648526,286.52299566400046,1.0288576949760115,84464.51183684186,1.0
211.70394736842104,210.44736842105263,200.09868421052633,216.67763157894737,195.81578947368422,20.861842105263158,6.430921052631579,10.348684210526315,4.546052631578948,-11.605263157894736,-10.976973684210526,1.256578947368421,0.4960580258593503,-0.5562913907284768,0.060233364869126456,207.41666666666669,0.10057939142754434,106.47827527654137,90.72577565288317,1.1736276103488743,9660.32411464543,1.0
173.46520146520146,236.48717948717947,178.43956043956044,238.1904761904762,168.17948717948718,70.01098901098901,-33.998168498168496,58.04761904761905,60.53479853479853,4.9743589743589745,-26.536630036630036,-63.02197802197802,0.8291215403128761,0.0710511170407576,-0.9001726573536337,196.13064713064716,0.35696098511495283,101.65253669788349,79.53550976778222,1.2780773895166548,8084.9863254543525,1.0
204.08,224.1688888888889,124.78222222222222,228.68444444444444,124.78222222222222,103.90222222222222,29.604444444444443,99.38666666666667,59.73777777777778,-79.29777777777778,-89.34222222222222,-20.08888888888889,0.9565403370690393,-0.7631961673368124,-0.19334416973222687,184.34370370370368,0.5636331490291887,115.84324786641189,105.20475132587327,1.1011218258345168,12187.260084567362,1.0
191.78197674418604,194.92732558139534,152.8372093023256,205.61337209302326,141.11046511627907,64.50290697674419,17.899709302325583,42.09011627906977,22.617732558139537,-38.94476744186046,-40.51744186046512,-3.145348837209302,0.6525305331470549,-0.6037676326107531,-0.04876290053630177,179.84883720930233,0.35865067563199066,154.13245798908704,133.06096451613172,1.1583596928639481,20509.013523270074,1.0
178.19230769230768,229.67548076923077,141.77644230769232,229.91105769230768,141.21394230769232,88.69711538461539,-7.533653846153846,87.89903846153847,69.69110576923077,-36.41586538461539,-62.15745192307692,-51.48317307692308,0.9910022223426744,-0.41056425822537806,-0.5804379641172963,183.21474358974362,0.48411559925126385,160.92499134664075,93.46013159922865,1.7218571019856013,15040.070868861776,1.0
205.55555555555554,202.26666666666668,191.61111111111111,214.4777777777778,182.9777777777778,31.5,8.616666666666667,10.655555555555555,3.683333333333333,-13.944444444444445,-12.3,3.2888888888888888,0.3382716049382716,-0.4426807760141094,0.10440917107583773,199.81111111111107,0.1576488906189179,73.31769483768548,66.11063169935701,1.1090151909469435,4847.079120460074,1.0
191.48518518518517,229.13333333333333,128.25925925925927,231.6037037037037,128.1074074074074,103.4962962962963,12.78888888888889,100.87407407407407,69.2611111111111,-63.22592592592593,-82.05,-37.648148148148145,0.974663612940166,-0.6109003721729173,-0.36376324076724875,182.95925925925926,0.5656794671956922,115.52094928606239,93.79549808616714,1.231625735170538,10835.344977673076,1.0
217.0,224.4747474747475,134.68686868686868,231.61111111111111,134.68686868686868,96.92424242424242,37.41919191919192,89.78787878787878,48.63131313131313,-82.31313131313131,-86.05050505050505,-7.474747474747475,0.9263717367516022,-0.84925225366057,-0.07711948309103225,192.05387205387206,0.504672159887798,105.91387259060185,51.36342169103662,2.0620486156023516,5440.098900801809,1.0
178.4262295081967,175.22848360655738,161.50409836065575,178.94672131147541,161.50204918032787,17.44467213114754,10.059938524590164,13.72438524590164,5.263319672131147,-16.922131147540984,-15.323258196721312,3.1977459016393444,0.7867379302243628,-0.9700458122870903,0.1833078820627276,171.71960382513663,0.10158812239580743,294.51936295520727,280.4190339448398,1.050283066780485,82588.83523794885,1.0
196.24594594594595,196.61891891891892,168.82702702702701,211.28108108108108,165.61081081081082,45.67027027027027,13.522972972972973,27.791891891891893,14.082432432432432,-27.41891891891892,-27.605405405405406,-0.372972972972973,0.6085335542667771,-0.6003669073263108,-0.008166646940466328,187.23063063063066,0.24392520666326636,174.50846552143622,123.70846636565705,1.4106428658296088,21588.174637481014,1.0
181.3291015625,175.64453125,164.01953125,181.517578125,164.01953125,17.498046875,11.4970703125,11.625,2.97021484375,-17.3095703125,-14.46728515625,5.6845703125,0.6643598615916955,-0.9892287085612234,0.32486884696952784,173.66438802083334,0.10075782994093686,295.4589650019102,295.4589650019102,1.0,87296.0,1.0
198.9247311827957,208.70967741935485,179.51612903225808,217.59677419354838,174.58064516129033,43.016129032258064,4.811827956989247,29.193548387096776,19.489247311827956,-19.408602150537636,-24.301075268817204,-9.78494623655914,0.6786651668541432,-0.45119360079990006,-0.22747156605424323,195.71684587813618,0.2197875652412783,146.43784957526566,94.79034180729542,1.544860444463502,13880.893814764742,1.0
183.33098591549296,176.67102615694165,163.715291750503,183.33601609657947,163.715291750503,19.620724346076457,13.137826961770624,12.955734406438632,3.147887323943662,-19.61569416498994,-16.285714285714285,6.659959758551308,0.6603086704609548,-0.9997436291852536,0.33943495872429885,174.57243460764587,0.11239302694136291,295.37260876191095,277.9995600600576,1.0624930798383283,82113.45528960276,1.0
197.65686274509804,223.26470588235293,194.6078431372549,225.6764705882353,187.2549019607843,38.42156862745098,-11.279411764705882,28.65686274509804,27.13235294117647,-3.049019607843137,-15.852941176470589,-25.607843137254903,0.7458535340648125,-0.07935697882112783,-0.6664965552436847,205.1764705882353,0.1872610856269113,100.4030338133047,79.23466893897331,1.2671603877165853,7955.401144665741,1.0
191.6206896551724,205.39846743295018,170.088122605364,210.72413793103448,167.63601532567048,43.088122605363985,3.8773946360153255,35.310344827586206,24.544061302681992,-21.532567049808428,-28.421455938697317,-13.777777777777779,0.8194913747110083,-0.49973323848479456,-0.3197581362262138,189.03575989782885,0.22793635780157417,164.15681588013965,146.11362407759958,1.1234874017836796,23985.547285286455,1.0
221.96598639455783,218.61904761904762,199.75510204081633,228.55102040816325,193.75510204081633,34.795918367346935,12.77891156462585,18.86394557823129,7.758503401360544,-22.210884353741495,-20.537414965986393,3.3469387755102042,0.5421309872922776,-0.6383186705767351,0.0961876832844575,213.44671201814057,0.16301922872622968,93.52219504709637,47.90886032372761,1.952085572797023,4480.54177967975,1.0
166.76293622141998,162.3826714801444,150.1853188929001,168.1624548736462,150.17930204572804,17.983152827918172,10.478941034897714,12.197352587244284,3.9085439229843564,-16.577617328519857,-14.38748495788207,4.380264741275572,0.6782655246252676,-0.9218415417558886,0.243576017130621,159.77697553148818,0.11255159116698969,287.24497710239626,237.0491490430944,1.2117528295795592,68091.17738902617,1.0
183.05185909980432,178.587084148728,155.45401174168296,184.63013698630138,155.45401174168296,29.176125244618394,16.031311154598825,23.13307240704501,9.334148727984344,-27.59784735812133,-25.36545988258317,4.464774951076321,0.79287678583406,-0.9459051579582803,0.15302837212422027,172.36431833007177,0.16927009909758187,295.45881828445124,294.86675753951914,1.0020078924795472,87120.98373399413,1.0
196.17696629213484,193.35393258426967,167.95505617977528,205.21067415730337,162.8370786516854,42.37359550561798,15.52247191011236,25.39887640449438,11.287921348314606,-28.221910112359552,-26.810393258426966,2.8230337078651684,0.5994033808418959,-0.6660258534968512,0.06662247265495524,185.82865168539325,0.22802509258559445,163.67083768327024,116.1886669613644,1.408664390113838,19016.696450869018,1.0
185.51149425287358,191.3505747126437,190.04022988505747,200.51149425287358,175.97701149425288,24.53448275862069,-5.183908045977011,1.3103448275862069,3.574712643678161,4.528735632183908,1.6091954022988506,-5.839080459770115,0.05340829234012649,0.18458655422815648,-0.23799484656828299,188.96743295019155,0.12983445017791792,157.2291676918998,90.41958565814494,1.738883965763193,14216.596196076567,1.0
231.078125,218.0,192.15625,233.8046875,190.4453125,43.359375,26.0,25.84375,6.3828125,-38.921875,-32.3828125,13.078125,0.596036036036036,-0.8976576576576577,0.3016216216216216,213.74479166666666,0.20285582007358854,101.47891452111705,41.718066771074355,2.432493218776822,4233.504131848108,1.0
179.14530776992936,172.59838546922302,145.45711402623613,180.85671039354187,145.45711402623613,35.399596367305755,20.1175580221998,27.14127144298688,10.297174571140262,-33.68819374369324,-30.414732593340062,6.546922300706357,0.7667113252187793,-0.9516547418830705,0.1849434166642912,165.73360242179618,0.21359335614520036,292.46033135711775,290.0168755158887,1.008425219521735,84818.43151253278,1.0
194.19724770642202,230.90825688073394,163.6559633027523,231.848623853211,162.40366972477065,69.44495412844037,-3.084862385321101,67.25229357798165,51.981651376146786,-30.541284403669724,-48.89678899082569,-36.711009174311926,0.9684259198097627,-0.43979126758702686,-0.528634652222736,196.25382262996942,0.3538527463965719,107.07094299466785,61.134393623097154,1.7514027153810752,6545.717174632221,1.0
212.0,214.5,212.73076923076923,220.0897435897436,205.23076923076923,14.85897435897436,-1.6153846153846154,1.7692307692307692,2.1346153846153846,0.7307692307692307,-0.5192307692307693,-2.5,0.11906816220880068,0.04918032786885245,-0.16824849007765313,213.07692307692304,0.06973525872442841,59.56200209577198,19.406811087854326,3.0691287623781025,1155.9085226870302,1.0
183.21296296296296,186.5462962962963,183.5,192.80555555555554,174.78703703703704,18.01851851851852,-1.8101851851851851,3.0462962962962963,3.189814814814815,0.28703703703703703,-1.3796296296296295,-3.3333333333333335,0.16906474820143885,0.01593011305241521,-0.18499486125385406,184.41975308641975,0.09770384254920338,92.26748853852656,63.75733366311599,1.4471666745986254,5882.729053008568,1.0
163.22571148184494,173.153091265947,126.22865554465162,175.2531894013739,126.21491658488715,49.03827281648675,13.534838076545633,46.92443572129539,28.425907752698723,-36.99705593719332,-41.96074582924436,-9.927379784102062,0.9568941364818891,-0.7544526716029617,-0.20244146487892736,154.20248609748117,0.31801220627199583,295.25605643279414,294.7792083069274,1.0016176450456107,87035.34656308453,1.0
208.8693181818182,236.45454545454547,180.9090909090909,236.9318181818182,179.7840909090909,57.14772727272727,0.1875,55.54545454545455,41.56534090909091,-27.960227272727273,-41.75284090909091,-27.585227272727273,0.9719626168224299,-0.4892622787830583,-0.4827003380393716,208.7443181818182,0.27376901929829334,71.53012438882241,64.72501578644808,1.1051387708398082,4629.788430273125,1.0
219.0462962962963,220.6358024691358,121.76543209876543,228.94135802469137,121.76543209876543,107.17592592592592,47.84567901234568,98.87037037037037,50.22993827160494,-97.28086419753086,-98.07561728395062,-1.5895061728395061,0.9225053995680346,-0.9076745860331173,-0.014830813534917206,187.1491769547325,0.572676448114167,139.0964443472927,97.32369388880969,1.4292146011865057,13537.379770677768,1.0
203.1818181818182,232.54545454545453,138.10695187165774,235.35828877005346,138.09625668449198,97.2620320855615,17.855614973262032,94.43850267379679,61.901069518716575,-65.07486631016043,-79.7566844919786,-29.363636363636363,0.970969870244117,-0.669067517044205,-0.30190235319991204,191.27807486631016,0.5084850009785009,114.14998621432282,63.921366342385014,1.7857876441954619,7296.623086783929,1.0
208.2704081632653,217.0280612244898,143.42091836734693,225.29336734693877,143.01785714285714,82.27551020408163,28.04591836734694,73.60714285714286,41.182397959183675,-64.84948979591837,-69.22831632653062,-8.75765306122449,0.8946421927322338,-0.788199181446112,-0.1064430112861218,189.5731292517007,0.4340040728812494,135.35300509693565,126.74257910492311,1.0679363324686997,17154.98895558743,1.0
169.35393258426967,171.25280898876406,158.41011235955057,177.32584269662922,151.87640449438203,25.44943820224719,4.522471910112359,12.842696629213483,7.370786516853933,-10.9438202247191,-11.893258426966293,-1.898876404494382,0.504635761589404,-0.43002207505518764,-0.07461368653421634,166.3389513108614,0.15299746692935548,143.21982135538155,94.22542695864703,1.5199699908840618,13494.948816151982,1.0
158.32057416267943,164.91866028708134,170.68421052631578,176.68421052631578,152.36363636363637,24.320574162679424,-9.480861244019138,-5.76555023923445,0.41626794258373206,12.363636363636363,9.064593301435407,-6.598086124401914,-0.23706472555577418,0.5083612040133779,-0.2712964784576038,164.64114832535884,0.14771868642836386,139.74908843307426,111.34020856317066,1.2551538230125137,15559.692652651469,1.0
230.45070422535213,203.19014084507043,135.6056338028169,230.6338028169014,135.6056338028169,95.02816901408451,61.05281690140845,67.58450704225352,20.161971830985916,-94.84507042253522,-81.21478873239437,27.260563380281692,0.7112049799911071,-0.9980732177263969,0.28686823773528974,189.7488262910798,0.5008103126198459,96.60760311600448,38.79831244203248,2.4899949774965937,3748.2119699706127,1.0
175.9111111111111,189.26666666666668,188.46666666666667,190.26666666666668,175.64444444444445,14.622222222222222,-12.955555555555556,0.8,7.0777777777777775,12.555555555555555,5.877777777777778,-13.355555555555556,0.05471124620060791,0.8586626139817629,-0.9133738601823709,184.5481481481482,0.07923256000642208,36.41577044600872,22.91293900691722,1.5893103209071133,834.3923271192965,1.0
191.22857142857143,198.94285714285715,173.72142857142856,206.40714285714284,167.75,38.65714285714286,4.896428571428571,25.22142857142857,16.46785714285714,-17.507142857142856,-21.364285714285714,-7.714285714285714,0.6524390243902439,-0.4528824833702882,-0.19955654101995565,187.96428571428572,0.20566216986509595,91.69500275547577,87.51202797959753,1.0477988554539435,8024.415646726468,1.0
189.7216748768473,182.17241379310346,161.82266009852216,198.5886699507389,156.8793103448276,41.70935960591133,17.724137931034484,20.34975369458128,6.400246305418719,-27.899014778325125,-24.124384236453203,7.5492610837438425,0.4878941773945908,-0.6688909885437582,0.18099681114916735,177.90558292282427,0.23444660319628596,192.5165591473713,127.84036986938986,1.5059136589174367,24611.38812738222,1.0
186.71502590673575,172.33160621761658,170.24870466321244,191.70466321243524,164.21761658031087,27.487046632124354,15.424870466321243,2.082901554404145,-6.150259067357513,-16.466321243523318,-9.27461139896373,14.38341968911917,0.07577756833176248,-0.599057492931197,0.5232799245994344,176.43177892918823,0.15579419308103457,161.78080655635102,114.08948700245917,1.4180167761895879,18457.48922685817,1.0
207.01363636363635,226.07272727272726,183.49545454545455,229.8590909090909,179.87272727272727,49.986363636363635,2.2295454545454545,42.57727272727273,30.818181818181817,-23.51818181818182,-33.04772727272727,-19.05909090909091,0.8517777575702464,-0.4704919523506411,-0.38128580521960537,205.52727272727273,0.24321036801132342,120.51229330317933,93.16625354264342,1.2935187229356526,11227.678872889413,1.0
185.74698795180723,189.15662650602408,185.85542168674698,195.18072289156626,177.04819277108433,18.132530120481928,-1.7590361445783131,3.3012048192771086,3.355421686746988,0.10843373493975904,-1.5963855421686748,-3.4096385542168677,0.18205980066445185,0.005980066445182724,-0.18803986710963455,186.91967871485943,0.09700706873214017,98.5032220309524,67.98481099943817,1.4489004320651335,6696.722932609993,1.0
